file,task_idx,step_id,step,atomic_step,labels,vague_words,action_id
00043-Jfyvj3xn2aJ\tasks-island_2.json,36,3,Store the appliance.,Store the appliance.,appliance,appliance,store
00043-Jfyvj3xn2aJ\tasks-island_2.json,37,2,Fill it at the sink.,Use the sink to fill a container.,sink,container,fill
00043-Jfyvj3xn2aJ\tasks-island_2.json,38,2,Put the appliance inside.,Place the appliance inside.,appliance,appliance,place_in
00043-Jfyvj3xn2aJ\tasks-island_2.json,43,4,Turn off the appliance.,Turn off the appliance.,appliance,appliance,turn_off
00043-Jfyvj3xn2aJ\tasks-island_2.json,46,2,Arrange the wine bottle.,Place wine bottle on surface.,wine_bottle,surface,place_on
00043-Jfyvj3xn2aJ\tasks-island_2.json,61,1,Arrange the hanging clothes.,Place hanging clothes on surface.,hanging clothes,surface,place_on
00043-Jfyvj3xn2aJ\tasks-island_2.json,61,5,Place items in the basket.,Place items in the basket.,basket,items,place_in
00043-Jfyvj3xn2aJ\tasks-island_2.json,62,1,Arrange the bookshelf.,Place bookshelf on surface.,bookshelf,surface,place_on
00043-Jfyvj3xn2aJ\tasks-island_2.json,62,4,Set up the appliance.,Set up the appliance.,appliance,appliance,set_up
00043-Jfyvj3xn2aJ\tasks-island_2.json,68,2,Arrange the speaker.,Place speaker on surface.,speaker,surface,place_on
00043-Jfyvj3xn2aJ\tasks-island_2.json,74,7,Clean the appliance on the counter.,Wipe appliance.,appliance,appliance,wipe
00043-Jfyvj3xn2aJ\tasks-island_2.json,76,2,Put dirty items in the laundry basket.,Place dirty items in the laundry basket.,laundry basket,items,place_in
00043-Jfyvj3xn2aJ\tasks-island_2.json,81,6,Wipe the appliance.,Wipe the appliance.,appliance,appliance,wipe
00043-Jfyvj3xn2aJ\tasks-island_2.json,82,2,Check the appliance.,Inspect the appliance.,appliance,appliance,inspect
00043-Jfyvj3xn2aJ\tasks-island_2.json,86,7,Arrange the hanging clothes.,Place hanging clothes on surface.,hanging clothes,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,4,3,Set the toaster.,Place toaster on surface.,toaster,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,10,2,Use the kitchen appliance.,Inspect the kitchen appliance.,kitchen appliance,appliance,inspect
00055-HxmXPBbFCkH\tasks-island_1.json,10,4,Place items on the table.,Place items on the table.,table,items,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,13,2,Place items in the cabinet.,Place items in the cabinet.,cabinet,items,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,16,3,Arrange the plant.,Place plant on surface.,plant,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,20,1,Use the kitchen appliance.,Inspect the kitchen appliance.,kitchen appliance,appliance,inspect
00055-HxmXPBbFCkH\tasks-island_1.json,20,2,Set the toaster.,Place toaster on surface.,toaster,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,24,3,Use the kitchen appliance.,Inspect the kitchen appliance.,kitchen appliance,appliance,inspect
00055-HxmXPBbFCkH\tasks-island_1.json,25,2,Pack the laptop into the backpack.,Load items into the backpack.,backpack,items,load
00055-HxmXPBbFCkH\tasks-island_1.json,28,4,Organize files on the shelf.,Place shelf on surface.,shelf,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,29,2,Arrange the set of armchairs for conversation.,Place set of armchairs on surface.,set of armchairs,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,32,3,Straighten the coats on the rack.,Straighten items on the rack.,rack,items,straighten
00055-HxmXPBbFCkH\tasks-island_1.json,33,1,Hang shirts in the wardrobe.,Hang items in the wardrobe.,wardrobe,items,hang
00055-HxmXPBbFCkH\tasks-island_1.json,33,4,Pack seasonal clothes into a box.,Load items into the box.,box,items,load
00055-HxmXPBbFCkH\tasks-island_1.json,34,2,Arrange the set of armchairs for the family.,Place set of armchairs on surface.,set of armchairs,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,37,3,Fill a pitcher at the sink.,Use the sink to fill a container.,sink,container,fill
00055-HxmXPBbFCkH\tasks-island_1.json,42,1,Turn on the kitchen appliance.,Turn on the kitchen appliance.,kitchen appliance,appliance,turn_on
00055-HxmXPBbFCkH\tasks-island_1.json,46,1,Organize clothes in the wardrobe.,Place wardrobe in receptacle.,wardrobe,receptacle,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,48,1,Arrange the bouquet in a vase.,Place bouquet in receptacle.,bouquet,receptacle,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,48,4,Organize books on the shelf.,Place shelf on surface.,shelf,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,49,1,Pack clothes into the backpack.,Load items into the backpack.,backpack,items,load
00055-HxmXPBbFCkH\tasks-island_1.json,50,2,Wipe down the kitchen appliance.,Wipe the kitchen appliance.,kitchen appliance,appliance,wipe
00055-HxmXPBbFCkH\tasks-island_1.json,51,5,Prep food on the kitchen table.,Place items on the kitchen table.,kitchen table,items,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,52,2,Arrange the set of armchairs.,Place set of armchairs on surface.,set of armchairs,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,54,4,Pack summer clothes into a box.,Load items into the box.,box,items,load
00055-HxmXPBbFCkH\tasks-island_1.json,56,1,Pop bread into the toaster.,Place items in the toaster.,toaster,items,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,58,1,Arrange the bouquet in the kitchen.,Place bouquet in receptacle.,bouquet,receptacle,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,59,2,Organize books on the shelf.,Place shelf on surface.,shelf,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,60,1,Organize shoes on the rack.,Place rack on surface.,rack,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,62,6,Organize files inside the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,64,3,Hang items neatly on the rack.,Hang items on the rack.,rack,items,hang
00055-HxmXPBbFCkH\tasks-island_1.json,65,1,Pack essentials into the handbag.,Load items into the handbag.,handbag,items,load
00055-HxmXPBbFCkH\tasks-island_1.json,65,5,Check the kitchen appliance for any prepared food.,Inspect the kitchen appliance.,kitchen appliance,appliance,inspect
00055-HxmXPBbFCkH\tasks-island_1.json,66,4,Arrange the set of armchairs for comfort.,Place set of armchairs on surface.,set of armchairs,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,67,5,Align books on the shelf.,Place shelf on surface.,shelf,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,69,2,Organize soaps on the shower soap shelf.,Place shower soap shelf on surface.,shower soap shelf,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,70,1,Put away clothes in the wardrobe.,Store items in the wardrobe.,wardrobe,items,store
00055-HxmXPBbFCkH\tasks-island_1.json,70,3,Place the flowerpot in a prominent spot.,Place the flowerpot in a prominent spot.,flowerpot,spot,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,70,4,Arrange the bouquet on the dining table.,Place bouquet on surface.,bouquet,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,73,5,Activate the heater in the living area.,Turn on the heater in the living area.,heater,area,turn_on
00055-HxmXPBbFCkH\tasks-island_1.json,73,6,Use the kitchen appliance to make a hot drink.,Inspect the kitchen appliance.,kitchen appliance,appliance,inspect
00055-HxmXPBbFCkH\tasks-island_1.json,75,4,Arrange the bouquet in a vase.,Place bouquet in receptacle.,bouquet,receptacle,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,76,2,Tidy up the items on the rack.,Place rack on surface.,rack,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,77,2,Organize hobby supplies on the shelf.,Place shelf on surface.,shelf,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,79,2,Clean the exterior of the kitchen appliance.,Wipe kitchen appliance.,kitchen appliance,appliance,wipe
00055-HxmXPBbFCkH\tasks-island_1.json,80,1,Position the tv for the best view.,Place tv on surface.,tv,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,80,4,Arrange the set of armchairs for the guests.,Place set of armchairs on surface.,set of armchairs,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,81,3,Store small items in the cabinet.,Place small items in the cabinet.,cabinet,items,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,81,4,Place the book into a container.,Place the book in a container.,book,container,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,82,2,Fill a kettle at the sink.,Use the sink to fill a container.,sink,container,fill
00055-HxmXPBbFCkH\tasks-island_1.json,87,5,Arrange the set of armchairs.,Place set of armchairs on surface.,set of armchairs,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,90,6,Arrange the bouquet.,Place bouquet in receptacle.,bouquet,receptacle,place_in
00055-HxmXPBbFCkH\tasks-island_1.json,92,7,Arrange the set of armchairs.,Place set of armchairs on surface.,set of armchairs,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,94,5,Use a kitchen appliance.,Inspect the kitchen appliance.,kitchen appliance,appliance,inspect
00055-HxmXPBbFCkH\tasks-island_1.json,98,5,Wash the kitchen appliance.,Wipe the kitchen appliance.,kitchen appliance,appliance,wipe
00055-HxmXPBbFCkH\tasks-island_1.json,100,4,Hang the handbag on the rack.,Hang items on the rack.,rack,items,hang
00055-HxmXPBbFCkH\tasks-island_1.json,101,1,Arrange the bouquet.,Place bouquet on surface.,bouquet,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,105,4,Wash the kitchen appliance.,Wipe the kitchen appliance.,kitchen appliance,appliance,wipe
00055-HxmXPBbFCkH\tasks-island_1.json,110,2,Hang it on the rack.,Hang items on the rack.,rack,items,hang
00055-HxmXPBbFCkH\tasks-island_1.json,111,2,Arrange the set of armchairs.,Place set of armchairs on surface.,set of armchairs,surface,place_on
00055-HxmXPBbFCkH\tasks-island_1.json,113,1,Wash the kitchen appliance.,Wipe the kitchen appliance.,kitchen appliance,appliance,wipe
00055-HxmXPBbFCkH\tasks-island_1.json,114,2,Arrange the bouquet.,Place bouquet on surface.,bouquet,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,0,2,Fluff the pillows on the armchair.,Fluff items on the armchair.,armchair,items,fluff
00057-1UnKg1rAb8A\tasks-island_0.json,0,4,Organize the items on the rack.,Place rack on surface.,rack,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,3,2,Change the water in the vase.,Place items in the vase.,vase,items,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,6,2,Store loose items in the box.,Place loose items in the box.,box,items,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,7,3,Arrange the tent.,Place tent on surface.,tent,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,10,1,Reposition the ornament.,Place ornament on surface.,ornament,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,10,4,Arrange the plant ornament.,Place plant ornament on surface.,plant ornament,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,24,1,Arrange the plant.,Place plant on surface.,plant,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,33,1,Arrange the ornament.,Place ornament on surface.,ornament,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,41,3,Position the vase.,Place vase on surface.,vase,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,44,4,Organize travel essentials in the backpack.,Place backpack in receptacle.,backpack,receptacle,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,45,4,Place miscellaneous items into the bag.,Place miscellaneous items in the bag.,bag,items,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,46,4,Bring the shampoo to the tub area.,Carry the shampoo to the tub area.,shampoo,area,carry
00057-1UnKg1rAb8A\tasks-island_0.json,50,4,Arrange the shoe rack for more space.,Place shoe rack on surface.,shoe rack,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,51,4,Reposition the ornament on the dresser.,Place ornament on surface.,ornament,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,53,6,Put the remotes away in the box.,Store items in the box.,box,items,store
00057-1UnKg1rAb8A\tasks-island_0.json,54,2,Pack a water bottle in the backpack.,Load items into the backpack.,backpack,items,load
00057-1UnKg1rAb8A\tasks-island_0.json,55,2,Reposition the ornament on the shelf.,Place ornament on surface.,ornament,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,56,2,Move the chair to a well-lit spot.,Reposition the chair to the well-lit spot.,chair,spot,reposition
00057-1UnKg1rAb8A\tasks-island_0.json,56,6,Keep the reading glasses in the box.,Place items in the box.,box,items,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,60,2,Organize products in the wash cabinet.,Place wash cabinet in receptacle.,wash cabinet,receptacle,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,60,4,Store extra items in the drawer.,Place extra items in the drawer.,drawer,items,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,60,5,Reposition the vase for aesthetics.,Place vase on surface.,vase,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,62,4,Pack accessories in the bag.,Load items into the bag.,bag,items,load
00057-1UnKg1rAb8A\tasks-island_0.json,62,5,Gather the toothbrush from the sink area.,Pick up the toothbrush from the sink area.,toothbrush,area,pick_up
00057-1UnKg1rAb8A\tasks-island_0.json,63,3,Set a decorative vase on the counter.,Place vase on surface.,vase,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,65,2,File away papers in the chest of drawers.,Place items in the chest of drawers.,chest of drawers,items,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,69,3,Include a card in the photo mount.,Place items in the photo mount.,photo mount,items,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,70,2,Fold the clothes into the chest of drawers.,Place chest of drawers in receptacle.,chest of drawers,receptacle,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,70,3,Pack the outgrown clothes into the bag.,Load items into the bag.,bag,items,load
00057-1UnKg1rAb8A\tasks-island_0.json,72,1,Reposition the plant for the shot.,Place plant on surface.,plant,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,75,2,Arrange shoes on the shoe rack.,Place shoe rack on surface.,shoe rack,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,75,5,Organize the items on the rack.,Place rack on surface.,rack,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,76,4,Stock the chest of drawers with diapers.,Place items in the chest of drawers.,chest of drawers,items,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,77,5,Fold clothes into the drawer.,Place drawer in receptacle.,drawer,receptacle,place_in
00057-1UnKg1rAb8A\tasks-island_0.json,85,1,Position the monitor.,Place monitor on surface.,monitor,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,93,3,Arrange the ornament.,Place ornament on surface.,ornament,surface,place_on
00057-1UnKg1rAb8A\tasks-island_0.json,99,5,Arrange the plant ornament.,Place plant ornament on surface.,plant ornament,surface,place_on
00057-1UnKg1rAb8A\tasks-island_1.json,1,2,Organize supplies in the wash cabinet.,Place wash cabinet in receptacle.,wash cabinet,receptacle,place_in
00057-1UnKg1rAb8A\tasks-island_1.json,1,3,Load the clothes into the washing machine.,Load items into the washing machine.,washing machine,items,load
00057-1UnKg1rAb8A\tasks-island_1.json,3,2,Organize toiletries in the wash cabinet.,Place wash cabinet in receptacle.,wash cabinet,receptacle,place_in
00057-1UnKg1rAb8A\tasks-island_1.json,4,2,Tidy the items on the shelf.,Place shelf on surface.,shelf,surface,place_on
00057-1UnKg1rAb8A\tasks-island_1.json,4,4,Organize the laundry on the rack.,Place rack on surface.,rack,surface,place_on
00057-1UnKg1rAb8A\tasks-island_1.json,6,1,Plump the cushions on the couch.,Fluff items on the couch.,couch,items,fluff
00057-1UnKg1rAb8A\tasks-island_1.json,10,3,Organize the books on the shelf.,Place shelf on surface.,shelf,surface,place_on
00057-1UnKg1rAb8A\tasks-island_1.json,12,1,Fluff the cushions on the couch.,Fluff items on the couch.,couch,items,fluff
00057-1UnKg1rAb8A\tasks-island_1.json,13,2,Organize the items on the shelf.,Place shelf on surface.,shelf,surface,place_on
00057-1UnKg1rAb8A\tasks-island_1.json,13,4,Arrange the laundry on the rack.,Place rack on surface.,rack,surface,place_on
00057-1UnKg1rAb8A\tasks-island_1.json,14,2,Set the plates on the dining table.,Place plates on surface.,plates,surface,place_on
00057-1UnKg1rAb8A\tasks-island_1.json,16,1,Organize the food in the fridge.,Place fridge in receptacle.,fridge,receptacle,place_in
00057-1UnKg1rAb8A\tasks-island_1.json,16,4,Hang towels on the rack.,Hang items on the rack.,rack,items,hang
00057-1UnKg1rAb8A\tasks-island_1.json,32,6,Organize the items on the shelf.,Place shelf on surface.,shelf,surface,place_on
