action,file,new,object,old,reason,tag,type
turn_on,00873-bxsVRursffK\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00876-mv2HUxq3B53\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00876-mv2HUxq3B53\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00876-mv2HUxq3B53\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00876-mv2HUxq3B53\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
,00876-mv2HUxq3B53\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00876-mv2HUxq3B53\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
,00876-mv2HUxq3B53\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00876-mv2HUxq3B53\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00890-6s7QHgap2fW\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00890-6s7QHgap2fW\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00890-6s7QHgap2fW\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00891-cvZr5TUy5C5\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00891-cvZr5TUy5C5\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00891-cvZr5TUy5C5\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00891-cvZr5TUy5C5\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00891-cvZr5TUy5C5\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00891-cvZr5TUy5C5\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
