file,task_idx,step_id,rule,old_action,new_action,old_atomic_step,new_atomic_step,relation,mapping_source_op,step_orig
00207-FRQ75PjD278/tasks-island_0.json,50,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare tea using the kettle.
00207-FRQ75PjD278/tasks-island_0.json,53,7,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle for a hot drink.
00207-FRQ75PjD278/tasks-island_0.json,56,2,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the kettle for a coffee.
00207-FRQ75PjD278/tasks-island_0.json,57,2,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Heat the kettle for tea.
00207-FRQ75PjD278/tasks-island_0.json,60,2,R4_appliance_clean,turn_on,turn_on,Turn on the stovetop.,Turn on the stovetop.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stovetop.
00207-FRQ75PjD278/tasks-island_0.json,60,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00207-FRQ75PjD278/tasks-island_0.json,61,3,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00207-FRQ75PjD278/tasks-island_0.json,64,2,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00217-qz3829g1Lzf/tasks-island_0.json,20,4,R1_light,turn_on,light,Turn on the candle holder.,Light the candle holder.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle holder.
00217-qz3829g1Lzf/tasks-island_0.json,95,5,R1_light,turn_on,light,Turn on the candle holder.,Light the candle holder.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle holder.
00217-qz3829g1Lzf/tasks-island_0.json,126,5,R1_light,turn_on,light,Turn on the candle holder.,Light the candle holder.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle holder.
00217-qz3829g1Lzf/tasks-island_0.json,145,4,R1_light,turn_on,light,Turn on the candle holder.,Light the candle holder.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle holder.
00217-qz3829g1Lzf/tasks-island_0.json,165,4,R1_light,turn_on,light,Turn on the candle holder.,Light the candle holder.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle holder.
00222-g8Xrdbe9fir/tasks-island_0.json,22,1,R4_bathtub_clean,turn_on,turn_on,Turn on the bathtub.,Turn on the bathtub.,on,-vocab_gap:no_faucet_action; +idiom_ok:turn_on_appliance,Turn on the bathtub.
00222-g8Xrdbe9fir/tasks-island_0.json,34,3,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00234-nACV8wLu1u5/tasks-island_1.json,2,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,23,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,34,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,41,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,45,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,61,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,70,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,118,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,123,2,R4_fireplace_soft,turn_off,turn_off,Turn off the fireplace.,Turn off the fireplace.,None,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn off the fireplace.
00234-nACV8wLu1u5/tasks-island_1.json,124,1,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00234-nACV8wLu1u5/tasks-island_1.json,138,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00238-j6fHrce9pHR/tasks-island_0.json,20,1,R4_bathtub_clean,turn_on,turn_on,Turn on the bathtub.,Turn on the bathtub.,on,-vocab_gap:no_faucet_action; +idiom_ok:turn_on_appliance,Turn on the bathtub.
00238-j6fHrce9pHR/tasks-island_0.json,38,2,F2_warm_inspect,inspect,turn_on,Inspect the toaster.,Turn on the toaster.,None,+vocab_extension_v1:inspect->turn_on,Use the toaster to warm up some bread.
00238-j6fHrce9pHR/tasks-island_0.json,41,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare a hot drink with the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,44,1,F2_warm_inspect,inspect,turn_on,Inspect the treadmill.,Turn on the treadmill.,None,+vocab_extension_v1:inspect->turn_on,Warm up using the treadmill.
00238-j6fHrce9pHR/tasks-island_0.json,69,3,F2_warm_inspect,inspect,turn_on,Inspect the kettle.,Turn on the kettle.,in,+vocab_extension_v1:inspect->turn_on,Warm up water in the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,100,1,R4_bathtub_clean,turn_on,turn_on,Turn on the bathtub.,Turn on the bathtub.,on,-vocab_gap:no_faucet_action; +idiom_ok:turn_on_appliance,Turn on the bathtub.
00238-j6fHrce9pHR/tasks-island_0.json,122,1,R4_roll_flag,carry,carry,Carry the mat.,Carry the mat.,None,+vocab_gap:roll,Roll out the mat.
00238-j6fHrce9pHR/tasks-island_0.json,145,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,158,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,172,1,R4_roll_flag,smooth,smooth,Smooth the mat.,Smooth the mat.,on,+vocab_gap:roll,Unroll the mat on the floor.
00238-j6fHrce9pHR/tasks-island_0.json,329,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle for tea.
00238-j6fHrce9pHR/tasks-island_0.json,354,5,R4_roll_flag,inspect,inspect,Inspect the desk chair.,Inspect the desk chair.,in,+vocab_gap:roll,Roll the desk chair into place.
00238-j6fHrce9pHR/tasks-island_0.json,356,6,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare iced tea in the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,358,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,365,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Brew some tea in the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,383,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Make a hot drink with the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,393,1,R4_bathtub_clean,turn_on,turn_on,Turn on the bathtub.,Turn on the bathtub.,in,-vocab_gap:no_faucet_action; +idiom_ok:turn_on_appliance,Turn on the water in the bathtub.
00238-j6fHrce9pHR/tasks-island_0.json,406,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare a hot drink with the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,419,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare tea with the kettle.
00238-j6fHrce9pHR/tasks-island_0.json,469,3,F2_warm_inspect,inspect,turn_on,Inspect the toaster.,Turn on the toaster.,None,+vocab_extension_v1:inspect->turn_on,Use the toaster to warm some bread.
00241-h6nwVLpAKQz/tasks-island_1.json,25,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00241-h6nwVLpAKQz/tasks-island_1.json,42,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00241-h6nwVLpAKQz/tasks-island_1.json,50,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00241-h6nwVLpAKQz/tasks-island_1.json,65,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00241-h6nwVLpAKQz/tasks-island_1.json,71,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00245-741Fdj7NLF9/tasks-island_0.json,62,1,R3_iron,straighten,iron,Straighten items on the ironing board.,Iron clothes on the ironing board.,on,+vocab_extension_v1:straighten->iron,Iron clothes on the ironing board.
00245-741Fdj7NLF9/tasks-island_0.json,66,4,F3_repair_REMAP,reposition,tighten,Reposition the sink.,Tighten the sink.,None,+vocab_extension_v1:repair_remap->tighten,Repair the sink.
00245-741Fdj7NLF9/tasks-island_0.json,97,5,F3_repair_REMAP,reposition,tighten,Reposition the drawer.,Tighten the drawer.,None,+vocab_extension_v1:repair_remap->tighten,Repair the drawer.
00250-U3oQjwTuMX8/tasks-island_0.json,136,5,F3_repair_REMAP,reposition,tighten,Reposition the sink.,Tighten the sink.,None,+vocab_extension_v1:repair_remap->tighten,Repair the sink.
00251-wsAYBFtQaL7/tasks-island_0.json,6,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,24,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,54,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Make coffee with the kettle.
00251-wsAYBFtQaL7/tasks-island_0.json,64,1,R4_bathtub_clean,turn_on,turn_on,Turn on the bathtub.,Turn on the bathtub.,on,-vocab_gap:no_faucet_action; +idiom_ok:turn_on_appliance,Turn on the bathtub.
00251-wsAYBFtQaL7/tasks-island_0.json,79,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,86,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00251-wsAYBFtQaL7/tasks-island_0.json,98,2,R4_bathtub_clean,turn_on,turn_on,Turn on the bathtub.,Turn on the bathtub.,on,-vocab_gap:no_faucet_action; +idiom_ok:turn_on_appliance,Turn on the bathtub.
00251-wsAYBFtQaL7/tasks-island_0.json,100,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,119,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,156,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00251-wsAYBFtQaL7/tasks-island_0.json,170,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,203,1,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00251-wsAYBFtQaL7/tasks-island_0.json,221,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,230,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00251-wsAYBFtQaL7/tasks-island_0.json,242,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,244,6,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00251-wsAYBFtQaL7/tasks-island_0.json,277,6,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Start the kettle.
00251-wsAYBFtQaL7/tasks-island_0.json,323,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,345,4,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00251-wsAYBFtQaL7/tasks-island_0.json,352,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,357,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00251-wsAYBFtQaL7/tasks-island_0.json,377,5,F3_repair_REMAP,reposition,tighten,Reposition the vent.,Tighten the vent.,None,+vocab_extension_v1:repair_remap->tighten,Repair the vent.
00254-YMNvYDhK8mB/tasks-island_1.json,5,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the kettle for tea.
00254-YMNvYDhK8mB/tasks-island_1.json,46,1,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the kettle.
00254-YMNvYDhK8mB/tasks-island_1.json,85,4,R4_appliance_clean,turn_off,turn_off,Turn off the kettle in the kitchen.,Turn off the kettle in the kitchen.,in,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn off the kettle in the kitchen.
00254-YMNvYDhK8mB/tasks-island_1.json,95,1,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00254-YMNvYDhK8mB/tasks-island_1.json,149,5,F3_repair_FLAG,reposition,reposition,Reposition the keyboard.,Reposition the keyboard.,None,+vocab_gap:repair,Repair the keyboard.
00254-YMNvYDhK8mB/tasks-island_1.json,197,1,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Start the kettle.
00255-NGyoyh91xXJ/tasks-island_0.json,29,3,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00255-NGyoyh91xXJ/tasks-island_0.json,31,1,F3_repair_REMAP,reposition,tighten,Reposition the ventilation.,Tighten the ventilation.,None,+vocab_extension_v1:repair_remap->tighten,Repair the ventilation.
00255-NGyoyh91xXJ/tasks-island_0.json,38,1,F3_repair_REMAP,reposition,tighten,Reposition the ventilation.,Tighten the ventilation.,None,+vocab_extension_v1:repair_remap->tighten,Repair the ventilation.
00255-NGyoyh91xXJ/tasks-island_0.json,48,2,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Warm up some tea with the kettle.
00255-NGyoyh91xXJ/tasks-island_0.json,54,3,F3_repair_REMAP,reposition,tighten,Reposition the cabinet door.,Tighten the cabinet door.,None,+vocab_extension_v1:repair_remap->tighten,Repair the cabinet door.
00255-NGyoyh91xXJ/tasks-island_0.json,93,6,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00258-2Pc8W48bu21/tasks-island_0.json,5,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water using the kettle.
00258-2Pc8W48bu21/tasks-island_0.json,41,4,R4_appliance_clean,turn_on,turn_on,Turn on the stove to cook.,Turn on the stove to cook.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove to cook.
00258-2Pc8W48bu21/tasks-island_0.json,47,4,R2_unload,open,unload,Open clothes dryer.,Unload the clothes dryer.,None,+vocab_extension_v1:open->unload,Unload the clothes dryer.
00258-2Pc8W48bu21/tasks-island_0.json,65,2,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00258-2Pc8W48bu21/tasks-island_0.json,156,3,R4_appliance_clean,turn_on,turn_on,Turn on the stove to cook eggs.,Turn on the stove to cook eggs.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove to cook eggs.
00258-2Pc8W48bu21/tasks-island_0.json,202,5,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00262-1xGrZPxG1Hz/tasks-island_1.json,31,1,R3_iron,straighten,iron,Straighten items on the iron board.,Iron the clothes on the iron board.,on,+vocab_extension_v1:straighten->iron,Iron the clothes on the iron board.
00262-1xGrZPxG1Hz/tasks-island_1.json,41,2,R4_roll_flag,carry,carry,Carry the floor mat.,Carry the floor mat.,None,+vocab_gap:roll,Roll out the floor mat.
00263-GGBvSFddQgs/tasks-island_1.json,2,4,R4_appliance_clean,turn_on,turn_on,Turn on the stovetop.,Turn on the stovetop.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stovetop.
00263-GGBvSFddQgs/tasks-island_2.json,1,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00263-GGBvSFddQgs/tasks-island_2.json,13,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00263-GGBvSFddQgs/tasks-island_2.json,29,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00263-GGBvSFddQgs/tasks-island_2.json,53,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00263-GGBvSFddQgs/tasks-island_2.json,127,6,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00263-GGBvSFddQgs/tasks-island_2.json,136,5,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00263-GGBvSFddQgs/tasks-island_2.json,145,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
